Transaction ID,Item ID,Customer ID,Purchase Date,Quantity,Rating
ywrklAbIuW,26e716af-5437-47a2-8c4c-238cd9411d3e,6ebcfba4-bceb-42ab-af77-b81adb3192aa,2023-07-31,5,0.6
OWRNpSigWn,3c5b28de-a03f-44a2-9705-6a50ff712411,97610e17-b548-4c27-80aa-65698e86a856,2022-10-10,4,0.8
YkpYSgep6x,30859228-fb6e-43e7-94a4-a243568f0c08,096abc2e-849f-419c-9911-4bec5e049033,2021-11-11,5,0.8
TSqv3Sk1P4,96896e26-e7ff-4212-9ec1-433fc2b685b9,96a2729a-40e8-4ba5-ba79-3fcf0c51c97b,2022-07-26,1,1.9
TfDGibcp67,688545f6-8978-4808-96e0-bb00f60612e6,9255bde5-c0e3-473b-897f-f2fb8f3702bc,2023-01-22,3,1.6
BZfKQi68gA,d9cb63f9-8b59-4012-a57f-e5a078ac14dc,f54e62be-a210-441f-b03f-953371db050c,2021-11-08,3,3.0
ITbdFuWqoM,0a5d697a-b2f2-488e-bd57-8e4aced76ee7,986119f1-9299-4b34-b507-4e843465e2cd,2023-03-29,1,2.2
68kse3cjLT,adc86607-5031-4026-b37e-76dc48584114,246d76d0-aaed-4d8e-88db-0c610d6c8794,2021-11-05,5,2.9
IcZ7GFvCJH,72dfe388-b62d-4533-905b-4777a3a5a78b,d701824c-2e6c-412e-a1fc-cb4ebdd11d7f,2021-10-21,2,3.5
28fak5tcgP,ec37a0e9-25d7-49e1-8cbd-346a599c2885,1d76281b-0299-42ed-9b74-0306c88458de,2023-03-27,2,2.7
5Et30TqEvI,d9942ff1-3e01-4bdb-8a0c-b0f2c50cb08b,365c919b-4d59-4221-bc9f-3bd601695995,2023-07-23,1,2.2
M5PpqFMcMK,41ed7e23-487e-4500-9621-8d46a494162e,7e63582b-ffcb-4f33-88e5-ff47c94ad8c7,2022-11-14,5,2.9
wdtm9HGLNx,3d8224fa-9e85-427b-9cf6-60ee6716ae0c,93fbee83-251b-4e58-b4d2-22e2cfba77db,2023-09-01,4,1.4
qap9BsCe80,16987df0-3daa-4a8d-a694-08475c8238ff,3a5b8d04-387c-4c63-9ef8-d9ea9b780e56,2022-07-12,2,3.5
60nRgddzGF,c5ebf39a-e96f-492d-96c5-b8ad41613caa,eee0beeb-fe42-42f3-a014-66569be88182,2023-01-01,2,1.4
7ANnMAi1jH,3b41359c-9bb9-46fa-8d3e-e4a75ab9d9e6,5dff52fa-585f-497e-a108-8ba3ea24f5bd,2023-01-24,1,1.3
1yLchODJlF,2d3ab3b9-5186-444e-852f-f1093288294b,ef7f719d-4f7c-4173-84f1-b65a0a7a95f0,2023-01-07,2,3.0
z687w00mKX,7ebd7b49-b520-41ae-8493-65464575d9e1,94066e9c-4a86-4afe-beb1-f0b54bc38db8,2023-01-05,2,2.3
KakFWNriQP,317f92fe-205d-402d-8ac5-b7bcc27aa729,98de0e1b-def5-4227-9978-e862d3c39ab6,2022-12-22,5,2.2
O6iioAQsr2,36820ff6-74a3-4125-aa9e-4d956d0f9be7,17041f04-28f6-4521-b718-de57eaaecc52,2022-09-14,4,3.2
Abt0SowBv5,5eac843e-341d-4927-bd0e-afd0db8689ff,33e0551e-6f28-48cd-8d2d-a7c194a2ed79,2022-07-11,2,0.9
8x8Ko8tOUz,5eac843e-341d-4927-bd0e-afd0db8689ff,e95d2e58-e750-481d-b6c9-33ec1c359760,2023-04-11,1,4.8
niGIDc1YD3,3b41359c-9bb9-46fa-8d3e-e4a75ab9d9e6,d14e69a4-de71-475e-bf99-1a6b4a3d8b6c,2022-10-29,4,1.5
CjquW6BgzH,97ebb357-2eaf-4842-8f4d-32f43d35772f,d231dde0-050e-48dd-815d-d8cb6ab44093,2022-01-18,4,1.1
v3HdDVzteT,1e2aa202-75dd-4837-9925-dffc6361af45,c5750938-3637-4c6b-8481-6889a94b6dad,2023-08-05,2,2.4
AgtMF9pUNb,2c15d31e-bdd2-4596-aa43-edf4e020db89,0b5d9fae-bb6d-43b8-8ebd-83e114a7229c,2023-08-19,5,4.3
KRRSB36WdX,fc088d17-5a73-46ed-9a97-ee2d3259b147,9ac3dd8a-598f-4601-8aaf-86731fe76f35,2022-06-16,2,3.5
Wn1CltckzD,c4806252-76bd-46b1-ba11-0e03ca63089a,232668cd-4d15-45c3-9131-e2bca976d108,2022-08-05,2,2.5
HR6sMarqvK,df77ca8d-ec18-40aa-ac4a-bcee688f69f1,f5fffa87-2d5e-437e-a5b2-ab244ffa104c,2023-09-01,3,4.8
itxEnqeutN,1e2aa202-75dd-4837-9925-dffc6361af45,1a953d0b-8a25-4ece-9752-d972030f1ae0,2022-11-25,4,0.8
oDmN9fbRMr,b2fd75b0-de3a-4d4f-ae3b-ca4a02b30ea5,1eebc487-e499-4a9b-8fb8-0144df37a053,2022-07-23,3,2.1
BKxcmbySPi,20aea34e-68eb-48b7-910a-098dcad72cfe,09a892a5-3e67-47b4-a4f3-33ddcad92e0d,2023-02-03,2,3.0
L3OvGxa8Dr,e1640fb1-aa8b-474d-8280-5665d8d89b1d,33339c09-f5d3-4795-ba01-18f2d1dbbd95,2023-02-08,1,2.1
g3AYkHVlsc,db0249fc-9693-4f54-9707-5b4ad75fe865,804451a6-a0c7-4392-bfa7-b8d92b3bfc1c,2022-05-17,5,0.7
MiMoIgr71P,30859228-fb6e-43e7-94a4-a243568f0c08,3ed1c0fa-1aa6-40d0-9ae2-77e157ac8406,2023-04-12,2,1.4
QiKAPBBfcO,a2dc50b8-9c25-475d-8e36-59d0d07d5640,b194e441-58c0-4a84-9dea-8ed8d4f74a24,2021-09-20,2,1.3
EkktqTGVzI,e7642be2-8c7c-4646-b4a5-3a896c9f17b4,e752a4df-185d-454c-b79c-e550f1082576,2023-04-23,4,2.1
TVZan3caQU,ad037b21-9978-4ce5-a17a-8714a1931edc,804451a6-a0c7-4392-bfa7-b8d92b3bfc1c,2023-08-01,5,0.5
tzTiptshuV,f3a13f65-a91e-49ea-b650-d2b090eaffd1,44c2b8b9-867e-473a-abd2-cb8ca7683859,2022-01-14,5,2.1
vUvqfYv6Vo,e1640fb1-aa8b-474d-8280-5665d8d89b1d,4c78d77a-f8d8-4ea1-a206-cff7e512e213,2023-01-06,1,3.4
MosTV3K3GC,41ed7e23-487e-4500-9621-8d46a494162e,681d1c54-c8b5-48ba-a3b5-acea8d7586b5,2023-06-26,5,1.1
JAufuiyqXP,df77ca8d-ec18-40aa-ac4a-bcee688f69f1,89294738-98de-4da6-95c7-4cb34ae98053,2023-06-22,2,4.4
GusRJ79nWi,ff207113-5bea-4381-a574-dad7d5bb390c,76d27538-d6d0-40e2-9585-7f16bac8b967,2022-01-10,4,1.3
YEtoDq8CYg,a57b018c-c21b-4f3a-bcc1-a00d26918aa1,680384d7-2c65-4a3a-acd5-d46308b3bbd4,2023-06-25,5,1.1
wCG5PYfoXb,e8613851-d5f7-43ee-8301-a8c36b1b61c5,0966e244-b659-4576-9e39-c514808c53f6,2021-12-15,5,1.8
wFv9h1trvj,793224c3-7caf-4835-95a3-5a64f8435470,58e6f18c-fa4a-4230-aefa-2b810536af62,2023-08-16,3,1.1
NdZZWiqPdF,33e4b01a-893c-4470-b617-1c16816fce2f,1da0d5ae-5e96-4f79-80be-7016f6839ae9,2022-08-08,5,0.8
j146wGYbvr,509a15a2-b9f2-4a12-8389-33e52f2f149f,bbeeec50-e336-4179-a5d3-31d87d837064,2023-08-02,3,4.8
Dl31yJ3luh,ad037b21-9978-4ce5-a17a-8714a1931edc,82d76b89-bea1-48c0-bcf9-18526000c6d5,2023-06-06,5,1.7
eBJ919OpUI,2c15d31e-bdd2-4596-aa43-edf4e020db89,eb7039d0-6d20-48b5-8eb5-5fc1885de26f,2023-02-07,4,1.6
P0uR9baUMY,a2dc50b8-9c25-475d-8e36-59d0d07d5640,e196e87a-43ee-44ec-a991-9db05f7cf911,2023-02-08,1,1.0
pFu0hBmz92,9bcd1d5a-3942-4a22-bb96-35f044f960a3,e9c753ba-a476-47aa-b11c-d63b1260d099,2021-09-18,3,4.8
wbj1ruJBsr,c820ec5f-b6c9-4f57-93b4-e34f131b4a28,d7e31a3d-9571-4665-8c46-9619c5ff1690,2022-10-03,5,2.9
57PO2FJ85C,590e0328-df47-4c6a-9cba-2483aba0b088,df6a9636-d844-40bf-a445-4dcbe78c7ee9,2023-02-08,5,5.0
sP0byMeXqD,7ebd7b49-b520-41ae-8493-65464575d9e1,1e925ca1-46fe-4563-aa9f-ca855d022bc3,2022-06-13,2,1.3
cDGPBF3t6o,0e0429de-702e-4041-a6ed-a37a648ad89b,07792ef0-8058-459f-8de4-509f9e946212,2022-05-31,4,0.9
11ZUCjZYG6,39c38ff2-7bc7-4019-872a-cd9e4a46ebdb,1ad992da-92a8-4d3d-a102-cc73a174c3cc,2023-07-15,5,1.9
Pad0WuRteh,688545f6-8978-4808-96e0-bb00f60612e6,db41f2af-7b1f-4098-9700-e7f5da1b9f67,2022-10-26,4,2.8
FRbB0QuRmG,861efadb-b50b-4584-a874-c3f8e28fe471,ac6770e9-49f7-4ad4-a87d-c0fef151fe02,2022-03-06,5,2.4
HzTRKh6lZD,72dfe388-b62d-4533-905b-4777a3a5a78b,90a7eddd-22d6-4d79-872c-9d2567b20c01,2023-02-08,2,1.4
by7TTuL2bR,39091d92-2d7c-413f-bf2d-283600f7d3ca,6e21cd55-1126-4f60-a008-d27f16c83364,2022-12-26,5,3.9
BDQ0zdcEiJ,407c0709-ca37-4c9c-8ec3-db3d3895481a,c184eecb-1b94-4258-8fac-ae11f95917d6,2023-03-05,5,3.4
DqySnIsIga,65216dd3-05e8-47e5-a3d1-03d9722e5e8f,a8dcd4fc-7638-4f68-a93f-e70e4ada40b6,2023-06-23,4,4.8
hhzZlBbDic,9bcd1d5a-3942-4a22-bb96-35f044f960a3,cfc8ab11-2edd-43cb-be82-7d72ed98e758,2022-12-17,2,4.1
GnzpyWaQc3,e2bd8a65-bfba-41b3-892f-09972cfb15ce,e95d2e58-e750-481d-b6c9-33ec1c359760,2023-01-14,5,4.2
S4xn8depuR,7ebd7b49-b520-41ae-8493-65464575d9e1,6c05f429-219a-4a70-b893-1818f8fdfe2a,2022-04-12,2,4.2
xtdCrhCSsd,7ce4e8b3-bb66-4103-a361-675da85152d8,34f9fef6-e115-459d-b878-d445ac6d907c,2022-05-12,2,3.1
LC2XUhUrep,20aea34e-68eb-48b7-910a-098dcad72cfe,0211a20d-7192-4d33-9dd2-523380c2cea4,2023-08-28,3,1.8
NXD1eTV5Z2,a0897a93-9bfb-4517-b7b1-df22cd6eecd6,b8927f60-149b-44d8-9b6b-59ad39149849,2023-05-20,4,0.7
hlkTadxqN2,e9f21936-be64-437e-837b-00eadb4a68c9,6e773ab7-0602-4e3d-ac83-7d97473a800e,2022-07-12,3,1.6
suBLjNsLhU,289dbb79-7d38-4ad2-8d4d-60398857359c,246d76d0-aaed-4d8e-88db-0c610d6c8794,2022-11-20,5,1.4
OEqKFCPbrw,e8613851-d5f7-43ee-8301-a8c36b1b61c5,7ce887ed-1c9a-40b2-a440-87b2f06af9f4,2022-06-02,4,3.6
yGRizgAzyt,390350e6-48b1-416a-9366-fa9c3516ec72,64b05013-c33b-427d-b0a6-a9d45c82aee2,2022-04-27,3,4.2
PVVl6su8Lz,87ba7bb7-5c1d-4446-99ff-e65b0e58e931,3a5b8d04-387c-4c63-9ef8-d9ea9b780e56,2022-10-01,5,2.4
HjtYEXvdnP,902dea53-ef13-47e6-8f4c-ac826ea58e59,4bb7bd70-8dcc-49bf-b2f6-f467969719ce,2023-05-17,3,3.9
5qMPiH7XCI,97e0ce5a-a9e4-4457-905e-b379f0ab0f5e,5f80efb5-2239-4c99-b5c5-d69c215bf301,2022-08-23,2,0.8
2fYAhghH54,ec7ff441-46d0-4b26-be9f-1e3db62e5473,58a7bc06-208b-47c9-a663-de2f4d2cb7ed,2022-09-08,1,2.6
AwAYth7RKS,dcc11d19-c063-4851-945e-f23041a78e01,27484e46-e442-4cc9-b833-66ef672990cc,2022-04-20,2,4.1
a0QIPJ9Zva,39c38ff2-7bc7-4019-872a-cd9e4a46ebdb,90542b3c-495c-4f32-b485-3d927ec1874a,2022-05-12,2,4.1
BI1nGgKbR2,26413757-4cd6-4138-aff4-8ed76dbf87be,46c8d728-8a1d-4ec3-852c-3d1a384da479,2023-06-01,1,2.9
d2qi03cmNl,b42061bd-6063-4e26-8ef7-4f3578b932e9,ea5c5128-c524-413d-b064-e6eefc150ac7,2022-08-22,1,1.7
GL9VZIo9Cy,3019046b-bc15-49da-9768-93ccaddcc2ac,ac1fc508-533c-46ed-8e23-2c5bc135a482,2022-10-23,4,1.2
DzN228nkJY,407c0709-ca37-4c9c-8ec3-db3d3895481a,3ed1c0fa-1aa6-40d0-9ae2-77e157ac8406,2023-01-06,3,1.6
9Cifkr5yjZ,f7c026d6-767d-47c1-a461-b20934f044d1,a77239a5-8d6c-43a3-b322-3ef8ce520464,2023-07-09,3,0.9
iQT3I4LT4d,36820ff6-74a3-4125-aa9e-4d956d0f9be7,5f7bc00a-87d9-4446-834b-57dc85849ed4,2023-03-05,3,2.9
mwqa1svAlX,e2bd8a65-bfba-41b3-892f-09972cfb15ce,667ab713-9829-4d1e-af0b-d9e26cdadf06,2023-06-18,5,3.8
T89sPszxSQ,7b8ac850-3460-400a-8f3f-172c93a81893,0862bc4d-27f3-4800-af7b-3b20454cde2c,2022-04-28,4,1.2
qsTzRokLBo,aebdc8fb-76b0-41ef-a428-fd115a0b6480,80f8e7da-e2d1-4f50-9af0-08aa7a6165a6,2022-12-28,1,2.0
9UhQ5AqsUp,3d0d5c7d-5d68-4094-8d95-c097473b709a,0c37dd96-f53e-4838-a767-cb821f8bfe80,2022-06-19,5,1.3
lohIueWqVl,d519f41e-03de-413a-af5f-47c70db17f99,33f574ce-166c-47b4-9e7d-70edbc5b2734,2023-01-01,2,1.8
8UXkBWrnEz,9243f201-3235-45b8-839d-a60e47e6705d,0d0bfb6a-6aef-4ed0-8745-b82512740c0d,2023-03-28,2,1.0
zusG95UCfv,4919b896-07b3-4cf6-803c-aae3ebb54025,98cf4b8c-56ec-4fe7-aeb9-a616a8a4148f,2021-11-14,1,3.7
QEaoIvEtYQ,62bc44be-d74e-4a25-adae-ce42d1e6fdff,d8128e4a-3203-4d2d-8078-0581097f23c6,2022-01-08,1,1.7
AMgnRskDQw,39091d92-2d7c-413f-bf2d-283600f7d3ca,a8687517-9a7c-4740-bf4b-21073717fa15,2022-03-31,1,4.9
pJs7Ub6qjk,9bcd1d5a-3942-4a22-bb96-35f044f960a3,66c7b1eb-1655-482a-95c7-e3235a6f03f4,2022-05-04,2,1.4
K46hNuS0Bm,db0249fc-9693-4f54-9707-5b4ad75fe865,b75a0368-ff55-4953-999c-33c798c6366b,2022-05-23,3,3.7
wv72PYGN60,6356eb17-99a9-45bc-b541-25b37b1f9c47,227b09a2-f869-498b-b98a-865f02180ad7,2023-04-27,4,3.7
pEi0d4exuq,59d22c7a-a7a8-4828-ace4-46fb3d2ce394,6de0834e-0c3e-4fc2-a6d0-b34a03591409,2022-09-30,3,1.1
jVnKmtafBe,e2bd8a65-bfba-41b3-892f-09972cfb15ce,7375fe98-bc3c-4d67-9c9a-ca89920a741a,2022-11-17,1,1.3
ygINtT4cYK,590e0328-df47-4c6a-9cba-2483aba0b088,369a3936-3f29-4b65-b08c-f47ec9e0e8a9,2022-01-14,5,1.5
XABb25X19Q,c4806252-76bd-46b1-ba11-0e03ca63089a,f9fcada3-31b0-49e5-84a6-a7ac9702de95,2021-12-11,4,1.5
fLaRHJkmJ7,04a77970-c732-4676-a901-644ddf36db7c,7f12678f-21d7-47e8-8a4b-1440e5e9b13b,2023-06-17,3,3.7
uJ6b9F5cSu,df77ca8d-ec18-40aa-ac4a-bcee688f69f1,05dea9e4-fda2-4ce0-8ac6-c9aef9ac6d15,2022-07-09,3,2.1
IqFvwdjJzt,02df103e-d3e9-4ced-ae6c-ac57443d2e8b,11a7ab90-7a45-483a-a6f0-b23afc7df91a,2023-03-28,5,4.3
XDy85ABttm,384743b3-4954-4322-b35a-4a2a8df598ef,ea5c5128-c524-413d-b064-e6eefc150ac7,2023-08-05,4,1.7
WKSkypq7bo,d9cb63f9-8b59-4012-a57f-e5a078ac14dc,20a3713c-bee9-4ae4-a159-155758504e04,2023-04-30,1,3.0
a0gq7WqFKP,8e5a3cd9-ddb4-49af-bc6f-84299d60ea1f,41e182b6-3ed9-4a9d-bcd7-57ab07d3a8ed,2023-07-08,4,1.5
o9x6LsXpM1,289dbb79-7d38-4ad2-8d4d-60398857359c,6bcb57ba-d789-413e-90a9-7b8956cc3a10,2022-08-10,5,3.8
HfD33qXVUd,44b4e4ad-fa5f-44fd-9e07-cd4ca646d1cc,5a2c0a68-9d4f-4b5f-af35-dbe47d2d1b52,2022-09-14,2,1.2
bYXijexONl,8aa63377-3c25-46a1-afef-05dfd30f600c,d14e69a4-de71-475e-bf99-1a6b4a3d8b6c,2023-02-22,5,1.1
Csx2v7A06X,9bca7ac0-d91a-4ee8-8df9-7e171631b051,6c05f429-219a-4a70-b893-1818f8fdfe2a,2022-02-07,5,2.9
9ymrMuaMLG,77f5a993-3110-434a-93ab-0e27ca152724,b82882fe-a6ec-4d66-b8fe-b8d652117f89,2022-05-26,5,3.9
SDp6izFuuG,02a2411f-d5c5-4e5e-9bf7-25c4316a9d83,3a55b52c-cc4c-4f61-a501-6f8733631475,2022-08-11,4,4.5
gEPPMCCyNJ,41ed7e23-487e-4500-9621-8d46a494162e,71e797df-b6b1-47ae-be1d-4d9903491878,2023-05-11,4,4.6
yW8Rr6qgPJ,2e809516-0451-49ac-84da-41154df0012f,cfadd90d-45a7-436b-aa25-2fd604dd1cc8,2021-10-08,3,4.8
D7BDIOo3lI,3019046b-bc15-49da-9768-93ccaddcc2ac,226f6645-c9f4-4ef2-b31b-c6b7d9841b17,2023-06-23,5,4.6
oQ7Yfugtzo,509a15a2-b9f2-4a12-8389-33e52f2f149f,f079ad1a-4939-42e0-8874-6e2455af13ae,2023-04-23,4,1.9
01737DsvAc,2f3aa1f7-df05-4191-8d45-91aa1b51ce9c,4f2acd3d-960c-4f4c-9fff-61c0fbd8b771,2022-11-28,1,2.8
2aaviz18WX,41ed7e23-487e-4500-9621-8d46a494162e,b7c98101-1c8d-490d-8c8b-4e68c15bb4f0,2022-03-10,2,3.0
fFTBowcQWT,3d2d37c0-ce0b-47a5-b829-2bcb3b555034,8b3c4526-fd6c-40ee-971f-efd81dc5a320,2022-12-03,5,3.9
QP8x4GyMKJ,384743b3-4954-4322-b35a-4a2a8df598ef,7720467d-cdbc-497b-8b09-f1b3e9a83214,2023-06-04,5,4.6
7anFgAlm45,7b8ac850-3460-400a-8f3f-172c93a81893,1b911e9e-7da0-4f07-b61a-92dcc5a290ba,2022-09-16,5,1.9
MVVBd9xL5s,41ed7e23-487e-4500-9621-8d46a494162e,7936b4cc-a1fa-4dab-b513-54b1d63efefe,2022-01-31,1,5.0
QDgeev1Q1g,da81eb0d-58f6-432c-8330-354c08e18530,8d4a76e1-31fa-4f58-a749-81c49c1211d5,2022-04-19,1,2.9
uQyFvbx0Qu,d82ba51b-01f7-4095-b942-b3935727dfd1,f1e1b5d4-8ae6-4a59-9f03-22e7bd202cf2,2021-11-19,5,1.7
UqgYpqwCUB,36820ff6-74a3-4125-aa9e-4d956d0f9be7,9b9aa59a-4567-45ef-9354-2eb2725b2a70,2022-01-26,3,2.2
OiHxljTjAN,317f92fe-205d-402d-8ac5-b7bcc27aa729,bb1adc2f-427b-4205-8d8f-d8a58384d246,2022-08-23,2,3.9
ls0IEcnmyn,26e716af-5437-47a2-8c4c-238cd9411d3e,c0cf4d90-5127-484d-b4f0-731668f2229d,2021-11-02,4,2.7
aJ9J11EAqw,2c15d31e-bdd2-4596-aa43-edf4e020db89,bc79484b-21a6-4186-8ece-40f3774d1029,2023-05-18,5,3.7
pW0DrUiDI8,3d2d37c0-ce0b-47a5-b829-2bcb3b555034,2ff0c226-3215-46a9-8d38-6731c17fd84b,2022-03-08,3,2.3
79wapkuCsN,ec37a0e9-25d7-49e1-8cbd-346a599c2885,bc79484b-21a6-4186-8ece-40f3774d1029,2022-05-15,4,4.5
PbP91GA4QD,71628224-77a7-4267-ab7c-701feec73dcd,03f03175-4d85-4afa-9474-32aa74b78dd8,2022-11-24,1,2.8
MDY4iXJ3uw,6356eb17-99a9-45bc-b541-25b37b1f9c47,ce38a487-a51f-40c0-8a97-ef6cf118f60c,2022-05-09,4,4.9
AgurtWFBZ3,459a6d6c-d1ef-4d40-834f-879ea051cd6f,e9cf73ae-2e0d-4102-be6b-75bfdab9ab41,2022-11-19,2,3.3
p5pk5qK1K8,1e96b906-4ea2-44c6-add8-04f9a583d7be,10e26469-f962-4d4f-9949-ba96fe6ed1e5,2023-05-28,2,3.1
NMqdoy0Ged,3db91a22-e9f8-403f-a698-e4d2d0c15bd1,271c57b9-0c03-4223-8344-6ec846ec7660,2021-10-05,4,1.6
t2VgCoPreT,688545f6-8978-4808-96e0-bb00f60612e6,9a99bfbe-84b4-479d-b42d-1c4a36ec7421,2022-10-05,2,4.0
ucFGNMiaVY,889c2c00-9fa0-4359-baac-e875d8ee9a78,94fc4d82-d52a-4714-9dd0-63a2fccedcc3,2021-11-11,2,1.0
tdo872YOQk,e2bd8a65-bfba-41b3-892f-09972cfb15ce,b1b442c7-88c2-4408-bf3a-d5086c3cb3eb,2022-05-07,5,4.9
DVJa2B4ltN,9bcd1d5a-3942-4a22-bb96-35f044f960a3,1cddf6e5-b790-40aa-980d-1f396be90864,2022-07-01,2,1.3
B2yArx0pMs,275aaf00-fa8f-4479-9c3c-6926a87b9cf7,40e3ee8e-cfa8-4f48-8cf9-c1df52504ac2,2023-02-25,4,4.7
d6KBwg3qIx,e9f21936-be64-437e-837b-00eadb4a68c9,94116f7e-3ca2-420e-93c8-e224c008aa61,2022-04-15,5,1.0
tcTsZh3BnV,861efadb-b50b-4584-a874-c3f8e28fe471,5ef3fa4f-cde0-468b-82eb-f15b859cf3c9,2021-11-14,4,3.0
KAREzc2ypk,16987df0-3daa-4a8d-a694-08475c8238ff,1c0d41d5-00fa-4e28-819f-9397cb494b5f,2021-10-15,3,3.6
Q6x9ggP8wx,96896e26-e7ff-4212-9ec1-433fc2b685b9,804451a6-a0c7-4392-bfa7-b8d92b3bfc1c,2022-06-16,3,1.0
WDdif3ndrg,feae7cd0-6fea-47f4-b26e-45406ba45972,c9e2f86a-4ebb-4037-b6cc-1fe1de174247,2021-12-22,4,1.4
IH9faKNirz,02a2411f-d5c5-4e5e-9bf7-25c4316a9d83,55dd9b02-07b3-49b4-9388-b3131b4f2493,2023-05-17,4,3.0
JakBumiGse,02a2411f-d5c5-4e5e-9bf7-25c4316a9d83,cc02756f-9738-4414-b634-72f4227d6334,2021-11-26,4,2.0
GWVrwNPbiZ,e7642be2-8c7c-4646-b4a5-3a896c9f17b4,d66bfd9f-0fb9-4fc1-bc5f-a816e04acc91,2022-09-22,5,1.2
1YWQloPPVW,a57b018c-c21b-4f3a-bcc1-a00d26918aa1,9b9aa59a-4567-45ef-9354-2eb2725b2a70,2022-02-07,2,3.7
pdnPMQ1c2Z,ec37a0e9-25d7-49e1-8cbd-346a599c2885,60658459-ce2e-4431-8cd7-b2a11ce26eed,2022-04-10,1,3.0
eP4xqIhc0Y,e69ff554-6006-469e-bd9f-446493392cca,8ae33de0-d2a5-4081-8153-d76d656f78f1,2022-03-06,4,4.0
05NDgvfeuQ,d519f41e-03de-413a-af5f-47c70db17f99,b9575906-47ce-419c-a53f-bcd23d58add0,2022-11-02,4,2.4
DalfyPgnde,e7642be2-8c7c-4646-b4a5-3a896c9f17b4,cfce0c7c-397a-4131-9b14-b8224f76e87f,2023-09-13,5,0.7
iTQL451Mv4,a57b018c-c21b-4f3a-bcc1-a00d26918aa1,76d27538-d6d0-40e2-9585-7f16bac8b967,2022-06-29,3,1.5
woeniwlfIF,e9f21936-be64-437e-837b-00eadb4a68c9,ebcdfdcd-db95-4ff0-b047-6c90d6a73874,2022-12-05,5,3.9
3ZIZSXgegq,793224c3-7caf-4835-95a3-5a64f8435470,8ad1a8f2-a8f7-464c-8498-b1205f87539b,2023-01-22,1,1.4
cC936OQHn3,96896e26-e7ff-4212-9ec1-433fc2b685b9,8445dcbd-14e9-4593-9074-890b29eca50f,2023-04-11,4,4.9
0b7N5rFrdH,a0897a93-9bfb-4517-b7b1-df22cd6eecd6,2b29508b-420e-482e-ba3f-fe0b44550211,2021-09-28,5,1.7
QbVsJU5RW1,20aea34e-68eb-48b7-910a-098dcad72cfe,95513df2-0404-4645-be83-8d8b416ff16d,2022-06-18,3,3.9
ndpYZl6P9p,407c0709-ca37-4c9c-8ec3-db3d3895481a,02b55206-c83a-4183-a943-0662c2bfcaee,2022-05-10,5,4.1
kcLWFKQUZD,c5ebf39a-e96f-492d-96c5-b8ad41613caa,2b4971b0-bd73-4b22-8828-dc621c8dc037,2023-08-08,3,1.9
8NAYRaa7up,26e716af-5437-47a2-8c4c-238cd9411d3e,da4dc148-7977-4e48-af9d-72ffa7a9fa26,2022-12-18,2,2.2
soUkYUDnct,9243f201-3235-45b8-839d-a60e47e6705d,51483fe9-7a60-4233-b1a9-77749dbef70e,2022-12-15,3,3.0
hAs55sz9qa,06e2fcc8-4506-4876-80d2-9c8c127cf375,556739df-6579-42e2-b176-99f465d88022,2023-05-24,2,3.0
dbKQ7y2aag,dcc11d19-c063-4851-945e-f23041a78e01,5496b31f-e7c5-41c1-a091-e9e08d88426a,2023-04-08,3,4.4
GoFCXn8Mzm,459a6d6c-d1ef-4d40-834f-879ea051cd6f,986119f1-9299-4b34-b507-4e843465e2cd,2023-08-22,5,1.4
XwDUzv0Qsy,2d3ab3b9-5186-444e-852f-f1093288294b,63f44f9e-37e3-466d-bfd4-4cf2d62e4fcd,2022-03-26,3,4.8
ykN3VQYuLE,8e5a3cd9-ddb4-49af-bc6f-84299d60ea1f,f6a8f30d-633b-48bc-afd0-fea2f622c7e2,2022-01-03,5,2.7
1rgi5apfRo,5de01b13-006f-4519-965c-bdf103986285,b5ff2405-8f69-4904-98d4-52a09e90e68d,2022-12-03,3,1.2
J9VtiSObLj,889c2c00-9fa0-4359-baac-e875d8ee9a78,f785c156-53ae-4ae6-825f-f68948be99ef,2022-11-05,3,2.5
3kdFaSau39,1e96b906-4ea2-44c6-add8-04f9a583d7be,7f864115-d713-409d-8048-65daebd92519,2022-08-31,1,4.0
PykrN6A3Lm,1e2aa202-75dd-4837-9925-dffc6361af45,60658459-ce2e-4431-8cd7-b2a11ce26eed,2023-04-02,2,1.7
oIwOWH34Gw,0a5d697a-b2f2-488e-bd57-8e4aced76ee7,41e7da0d-0fd7-488f-8b7d-59fbe8fd267b,2021-10-13,4,2.1
fNVSmfZDPn,ff207113-5bea-4381-a574-dad7d5bb390c,ed369633-5ef4-4dc5-8084-a0834000c050,2022-05-06,2,2.8
hS3fjDzG2U,8a3704fd-ce3a-4fe2-aa23-21addfd4a5bd,ecd28afa-4f7f-4c56-a0fb-8bab9787024c,2022-01-22,1,1.6
kh8GNkVzO4,d868ceb4-4087-4f22-a2bc-72a5cd34394d,274d684c-8d72-4676-b6f3-07f37455ccc2,2023-03-30,5,2.8
fXVj1DL8uJ,e1640fb1-aa8b-474d-8280-5665d8d89b1d,69c081a2-87a5-450e-82ef-31a3207c0ee7,2022-02-27,3,2.5
qiM1sfmDsC,846e0162-8bea-46c2-bed4-47c8ac6ca64c,8f7110c3-7d57-45d2-a87d-fabce0974fd9,2022-09-07,2,4.8
P7JkcUdoDu,59d22c7a-a7a8-4828-ace4-46fb3d2ce394,eda2af92-7225-4301-8d60-507bb95e096c,2021-11-12,4,4.8
